longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,id
-117.01,32.77,24.0,2311.0,536.0,1005.0,525.0,2.9,185200.0,<1H OCEAN,15025
-117.24,33.21,9.0,2486.0,626.0,1938.0,525.0,2.1293,151400.0,<1H OCEAN,15410
-122.41,37.73,42.0,2604.0,573.0,1703.0,507.0,3.4231,230200.0,NEAR BAY,15931
-118.54,34.23,35.0,3422.0,601.0,1690.0,574.0,4.375,232900.0,<1H OCEAN,3579
-115.52,32.73,17.0,1190.0,275.0,1113.0,258.0,2.3571,63100.0,INLAND,2722
-118.41,34.09,37.0,2716.0,302.0,809.0,291.0,15.0001,500001.0,<1H OCEAN,8850
-122.02,37.39,35.0,2297.0,497.0,1428.0,497.0,4.7431,239700.0,<1H OCEAN,18201
-120.98,37.68,27.0,4006.0,762.0,1806.0,718.0,3.1848,112800.0,INLAND,19468
-122.28,38.31,52.0,58.0,18.0,48.0,22.0,1.76,166700.0,NEAR BAY,9911
-118.45,34.06,20.0,3367.0,1264.0,2667.0,1131.0,2.2444,500000.0,<1H OCEAN,5301
-118.58,34.2,35.0,1558.0,267.0,793.0,249.0,5.1463,220200.0,<1H OCEAN,3968
-117.28,34.24,16.0,3474.0,633.0,853.0,315.0,5.2185,128600.0,INLAND,13936
-120.79,37.82,17.0,4227.0,729.0,1809.0,679.0,3.2667,269500.0,INLAND,19372
-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45,350000.0,NEAR OCEAN,14404
-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,3.1553,250000.0,<1H OCEAN,15392
-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,111200.0,INLAND,13818
-117.42,34.59,8.0,5445.0,1360.0,3220.0,1214.0,1.7567,69500.0,INLAND,13795
-117.13,32.71,35.0,614.0,180.0,691.0,164.0,1.6953,81300.0,NEAR OCEAN,14309
-118.46,33.98,32.0,2388.0,591.0,1009.0,556.0,5.2121,466700.0,<1H OCEAN,5484
-121.04,37.66,11.0,1658.0,301.0,913.0,298.0,4.1705,162800.0,INLAND,19432
-122.57,37.99,45.0,2404.0,425.0,926.0,400.0,4.9674,320100.0,NEAR BAY,9343
-122.41,37.78,52.0,254.0,72.0,153.0,29.0,3.8625,350000.0,NEAR BAY,15779
-121.25,37.76,22.0,2430.0,417.0,1292.0,391.0,3.4009,182400.0,INLAND,16511
-122.05,39.6,34.0,2051.0,342.0,958.0,322.0,2.8466,95300.0,INLAND,2534
-122.0,37.06,20.0,2403.0,376.0,1149.0,369.0,6.0621,304400.0,NEAR OCEAN,18635
-118.03,33.7,15.0,3244.0,421.0,1259.0,413.0,7.7854,395300.0,<1H OCEAN,11495
-115.55,32.79,23.0,1004.0,221.0,697.0,201.0,1.6351,59600.0,INLAND,2728
-121.79,36.95,34.0,2152.0,430.0,1516.0,386.0,3.7863,192200.0,<1H OCEAN,18586
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,500001.0,<1H OCEAN,4678
-122.06,37.63,23.0,1939.0,356.0,841.0,364.0,3.3611,169200.0,NEAR BAY,822
-117.13,32.96,15.0,2267.0,292.0,1180.0,289.0,6.712000000000001,240200.0,<1H OCEAN,14555
-117.97,34.01,33.0,2006.0,381.0,1410.0,346.0,3.7083,165500.0,<1H OCEAN,6318
-121.86,37.34,29.0,5274.0,1625.0,6234.0,1639.0,2.5947,177300.0,<1H OCEAN,17551
-117.97,33.78,35.0,3148.0,597.0,2110.0,587.0,3.9479,203800.0,<1H OCEAN,11275
-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,312700.0,NEAR BAY,1539
-117.92,33.76,26.0,784.0,177.0,662.0,169.0,2.8438,174300.0,<1H OCEAN,11350
-117.75,33.84,16.0,3491.0,502.0,1496.0,509.0,6.6207,270500.0,<1H OCEAN,10329
-118.27,33.94,30.0,1041.0,275.0,877.0,270.0,1.5268,91600.0,<1H OCEAN,5170
-117.83,33.9,23.0,2446.0,360.0,1196.0,359.0,6.5755,272800.0,<1H OCEAN,10284
-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,1.65,66000.0,INLAND,16197
-121.2,37.8,24.0,1698.0,344.0,927.0,313.0,3.5625,130800.0,INLAND,16524
-122.13,37.67,38.0,2012.0,347.0,880.0,332.0,3.1734,181600.0,NEAR BAY,737
-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938,137800.0,INLAND,12507
-118.46,34.19,35.0,1491.0,295.0,779.0,309.0,6.1142,256300.0,<1H OCEAN,3830
-116.66,32.79,13.0,843.0,,918.0,152.0,6.2152,240600.0,<1H OCEAN,15607
-119.83,36.79,35.0,1872.0,363.0,1054.0,369.0,3.3272,65600.0,INLAND,2258
-118.11,33.84,36.0,1756.0,297.0,798.0,287.0,5.5581,218300.0,<1H OCEAN,8021
-121.14,37.46,4.0,2919.0,503.0,1592.0,491.0,5.2452,161900.0,INLAND,19613
-117.8,34.11,25.0,5039.0,821.0,2654.0,802.0,4.7969,211700.0,INLAND,5926
-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074,417000.0,<1H OCEAN,10324
-118.34,33.9,37.0,542.0,105.0,355.0,118.0,5.5133,227300.0,<1H OCEAN,8522
-122.22,38.1,40.0,2549.0,478.0,1275.0,494.0,2.9469,111600.0,NEAR BAY,18867
-120.51,40.41,36.0,36.0,8.0,4198.0,7.0,5.5179,67500.0,INLAND,3364
-118.51,34.17,31.0,3252.0,834.0,1411.0,760.0,3.1885,219000.0,<1H OCEAN,4021
-118.5,34.2,42.0,1558.0,322.0,884.0,334.0,2.2304,203800.0,<1H OCEAN,3900
-119.82,36.79,18.0,5822.0,1439.0,3415.0,1224.0,1.6854,64700.0,INLAND,2267
-121.95,37.35,52.0,2382.0,523.0,1096.0,492.0,4.2656,236100.0,<1H OCEAN,17936
-118.01,33.67,13.0,2902.0,536.0,1125.0,490.0,5.888,447700.0,NEAR OCEAN,11453
-118.14,33.86,43.0,2104.0,382.0,1071.0,396.0,5.0,208900.0,<1H OCEAN,7946
-121.83,36.61,27.0,2248.0,466.0,1644.0,453.0,3.2545,131200.0,<1H OCEAN,9873
-122.47,37.89,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,500001.0,NEAR BAY,9385
-121.99,37.97,22.0,2823.0,509.0,1271.0,474.0,5.1333,207200.0,INLAND,1460
-121.65,38.03,28.0,3144.0,694.0,1095.0,482.0,3.4402,192400.0,INLAND,1257
-122.7,39.0,18.0,793.0,148.0,186.0,59.0,2.3125,162500.0,INLAND,3292
-122.04,37.37,23.0,5135.0,911.0,2351.0,863.0,5.2319,430100.0,<1H OCEAN,18158
-122.35,37.91,4.0,2851.0,798.0,1285.0,712.0,4.2895,186800.0,NEAR BAY,1803
-121.79,37.33,10.0,3283.0,550.0,2491.0,522.0,6.6633,283700.0,<1H OCEAN,17723
-119.64,36.35,23.0,3182.0,563.0,1525.0,585.0,3.8108,90400.0,INLAND,3203
-121.82,37.42,13.0,3752.0,572.0,1581.0,526.0,6.1091,329400.0,<1H OCEAN,17814
-118.17,34.11,39.0,1758.0,436.0,892.0,447.0,3.6406,278900.0,<1H OCEAN,6783
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,391800.0,NEAR BAY,423
-114.6,34.83,46.0,1497.0,309.0,787.0,271.0,2.1908,48100.0,INLAND,13927
-122.47,37.71,44.0,2547.0,511.0,1577.0,516.0,4.1939,237900.0,NEAR OCEAN,16039
-118.14,34.02,42.0,1384.0,458.0,1825.0,455.0,1.4178,145500.0,<1H OCEAN,7234
-116.38,33.71,17.0,12509.0,2460.0,2737.0,1423.0,4.5556,258100.0,INLAND,12385
-122.12,37.69,30.0,1197.0,269.0,695.0,279.0,3.4375,157800.0,NEAR BAY,686
-121.95,37.24,37.0,3109.0,541.0,1566.0,544.0,6.0235,413500.0,<1H OCEAN,18019
-120.39,34.52,40.0,2162.0,395.0,1010.0,332.0,2.5667,239300.0,NEAR OCEAN,17444
-118.15,33.92,36.0,1890.0,400.0,1232.0,386.0,4.375,184200.0,<1H OCEAN,7749
-121.44,38.52,36.0,3446.0,950.0,2460.0,847.0,1.6521,69700.0,INLAND,12651
-120.21,36.98,21.0,1667.0,303.0,861.0,276.0,2.6012,92200.0,INLAND,9228
-118.48,34.26,36.0,1770.0,296.0,938.0,304.0,5.749,238000.0,<1H OCEAN,3513
-118.46,34.16,38.0,1495.0,300.0,598.0,280.0,3.4698,265400.0,<1H OCEAN,4063
-120.48,37.3,49.0,2919.0,719.0,1956.0,679.0,1.5427,88500.0,INLAND,9601
-122.09,37.66,40.0,1340.0,313.0,766.0,271.0,3.4722,135400.0,NEAR BAY,747
-119.52,34.41,20.0,4489.0,800.0,2867.0,765.0,4.806,279700.0,<1H OCEAN,17297
-121.37,38.62,43.0,1077.0,199.0,447.0,182.0,3.0139,115600.0,INLAND,12752
-122.07,37.93,25.0,7201.0,1521.0,3264.0,1433.0,3.7433,252100.0,NEAR BAY,1517
-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618,55300.0,INLAND,2194
-118.31,33.84,5.0,3559.0,869.0,2965.0,794.0,2.6491,216700.0,<1H OCEAN,5575
-122.11,37.05,18.0,3337.0,549.0,1449.0,519.0,5.1412,315800.0,NEAR OCEAN,18590
-121.65,39.53,23.0,1387.0,325.0,640.0,289.0,1.4833,65200.0,INLAND,1174
-122.41,37.74,52.0,2058.0,399.0,1208.0,399.0,3.6429,230000.0,NEAR BAY,15914
-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,231200.0,<1H OCEAN,11542
-118.35,34.08,52.0,1710.0,350.0,727.0,355.0,4.5833,333900.0,<1H OCEAN,4324
-117.95,33.98,15.0,16042.0,2602.0,7732.0,2552.0,5.6716,330400.0,<1H OCEAN,6329
-121.48,38.56,44.0,1151.0,263.0,518.0,258.0,2.0089,113600.0,INLAND,12524
-117.41,33.95,37.0,1462.0,257.0,849.0,287.0,3.0542,123900.0,INLAND,11918
-117.08,32.59,8.0,2888.0,662.0,2441.0,683.0,2.7048,153000.0,NEAR OCEAN,14774
-117.09,32.56,8.0,864.0,156.0,626.0,172.0,4.8984,151500.0,NEAR OCEAN,14783
-118.44,34.31,14.0,4151.0,941.0,3163.0,915.0,4.0301,154300.0,<1H OCEAN,3457
-118.43,34.19,27.0,3440.0,739.0,1827.0,712.0,4.125,245500.0,<1H OCEAN,3835
-121.91,36.42,14.0,1078.0,261.0,382.0,171.0,3.7083,210000.0,NEAR OCEAN,9789
-118.13,34.03,42.0,2203.0,467.0,1470.0,488.0,2.8385,192200.0,<1H OCEAN,7148
-122.08,37.64,36.0,1116.0,199.0,662.0,226.0,5.7309,177900.0,NEAR BAY,791
-122.31,37.57,31.0,2197.0,477.0,1193.0,394.0,4.6371,271100.0,NEAR OCEAN,16977
-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,273100.0,<1H OCEAN,3605
-118.24,33.91,40.0,972.0,240.0,761.0,225.0,1.4688,88200.0,<1H OCEAN,7522
-114.65,34.89,17.0,2556.0,587.0,1005.0,401.0,1.6991,69100.0,INLAND,13926
-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,160200.0,INLAND,13122
-122.11,37.43,35.0,3584.0,535.0,1405.0,538.0,7.3023,451300.0,NEAR BAY,18305
-118.45,34.16,22.0,7828.0,2038.0,3303.0,1922.0,3.6171,318300.0,<1H OCEAN,4060
-117.94,33.92,32.0,1053.0,207.0,1038.0,222.0,4.6696,165500.0,<1H OCEAN,10109
-122.26,38.31,33.0,4518.0,704.0,1776.0,669.0,5.2444,281100.0,NEAR BAY,9903
-118.08,34.15,28.0,238.0,58.0,142.0,31.0,0.4999,500001.0,INLAND,6688
-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,169600.0,INLAND,13382
-117.21,32.83,36.0,1475.0,328.0,806.0,327.0,3.5078,166000.0,NEAR OCEAN,14568
-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,136500.0,INLAND,11782
-118.32,34.17,45.0,3448.0,690.0,1562.0,643.0,4.0648,258800.0,<1H OCEAN,5892
-117.96,34.09,30.0,2686.0,613.0,2477.0,573.0,3.4427,160800.0,INLAND,6150
-122.35,38.3,18.0,3735.0,557.0,1504.0,521.0,5.6304,243100.0,NEAR BAY,9947
-117.13,32.75,24.0,1877.0,519.0,898.0,483.0,2.2264,112500.0,NEAR OCEAN,14053
-120.62,37.37,8.0,2608.0,428.0,1530.0,435.0,3.968,102100.0,INLAND,9564
-117.55,33.9,21.0,1839.0,324.0,871.0,307.0,3.4459,198800.0,INLAND,12010
-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,162500.0,<1H OCEAN,3620
-122.45,37.76,31.0,5283.0,1330.0,2659.0,1269.0,3.5744,500000.0,NEAR BAY,15979
-121.51,38.51,31.0,1595.0,217.0,542.0,236.0,6.6112,251600.0,INLAND,12591
-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,151100.0,<1H OCEAN,4779
-118.39,34.05,42.0,3105.0,559.0,1253.0,531.0,5.222,500001.0,<1H OCEAN,5357
-121.47,37.58,14.0,1594.0,292.0,887.0,287.0,4.6625,294000.0,INLAND,16596
-122.12,37.4,31.0,2356.0,405.0,921.0,358.0,7.0245,500001.0,NEAR BAY,18295
-122.05,37.92,14.0,12713.0,2558.0,4741.0,2412.0,4.7094,234700.0,NEAR BAY,1508
-118.11,33.95,36.0,2049.0,334.0,1105.0,363.0,4.8036,261300.0,<1H OCEAN,7689
-118.13,33.91,35.0,561.0,104.0,261.0,105.0,4.9375,183800.0,<1H OCEAN,7757
-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,3.274,254300.0,NEAR OCEAN,5682
-118.17,33.74,36.0,2006.0,453.0,807.0,426.0,3.7838,500001.0,NEAR OCEAN,8268
-118.88,34.42,20.0,728.0,120.0,360.0,115.0,6.1244,375000.0,<1H OCEAN,20126
-122.06,37.67,22.0,3882.0,816.0,1830.0,743.0,4.2733,180700.0,NEAR BAY,750
-121.33,38.02,31.0,1466.0,,608.0,254.0,3.1827,162100.0,INLAND,16330
-118.34,34.04,42.0,2010.0,494.0,1203.0,427.0,1.9408,134600.0,<1H OCEAN,4774
-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,371300.0,NEAR BAY,417
-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,3.2426,236900.0,<1H OCEAN,3559
-122.49,37.77,52.0,2342.0,458.0,1170.0,458.0,3.7036,369200.0,NEAR BAY,16157
-117.72,33.63,15.0,1362.0,255.0,378.0,202.0,1.9,162500.0,<1H OCEAN,10691
-119.29,36.32,35.0,1898.0,481.0,1123.0,433.0,1.1419,62900.0,INLAND,19901
-117.96,33.98,25.0,1259.0,184.0,599.0,170.0,5.7407,302200.0,<1H OCEAN,6337
-119.18,34.26,22.0,2334.0,359.0,1298.0,363.0,5.5275,228900.0,NEAR OCEAN,20199
-118.28,33.96,42.0,1206.0,304.0,1167.0,250.0,1.615,101300.0,<1H OCEAN,5158
-118.5,34.03,52.0,1711.0,245.0,671.0,242.0,7.7572,500001.0,<1H OCEAN,8884
-118.34,34.18,45.0,1328.0,290.0,720.0,289.0,3.875,226900.0,<1H OCEAN,5874
-121.62,39.76,14.0,2063.0,559.0,934.0,529.0,1.7788,85800.0,INLAND,1132
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,69700.0,INLAND,2326
-122.43,37.75,52.0,3521.0,767.0,1415.0,687.0,4.875,362200.0,NEAR BAY,15839
-121.81,38.0,37.0,2724.0,579.0,1400.0,540.0,2.905,97300.0,INLAND,1300
-120.44,37.31,16.0,3369.0,532.0,1770.0,574.0,5.2662,126200.0,INLAND,9595
-118.44,34.01,42.0,2061.0,396.0,907.0,393.0,6.0804,420000.0,<1H OCEAN,5439
-122.43,37.75,52.0,1970.0,495.0,871.0,474.0,4.0625,355600.0,NEAR BAY,15829
-120.96,37.59,11.0,4236.0,879.0,2410.0,850.0,2.3849,122000.0,INLAND,19562
-122.42,37.75,52.0,1974.0,525.0,935.0,465.0,2.7173,300000.0,NEAR BAY,15824
-119.21,36.1,30.0,1471.0,373.0,1418.0,357.0,1.7432,42500.0,INLAND,20002
-122.42,40.63,23.0,2248.0,489.0,1132.0,444.0,1.6429,80400.0,INLAND,18752
-117.89,33.73,33.0,1308.0,375.0,2175.0,347.0,3.0824,177400.0,<1H OCEAN,10920
-121.49,38.51,18.0,700.0,169.0,260.0,128.0,2.9219,152900.0,INLAND,12605
-117.86,34.13,33.0,2383.0,428.0,1269.0,421.0,4.636,245500.0,INLAND,5953
-117.3,33.07,16.0,3147.0,765.0,2165.0,690.0,3.5585,284800.0,NEAR OCEAN,15279
-118.18,34.11,33.0,1523.0,391.0,753.0,298.0,2.6591,183800.0,<1H OCEAN,4160
-117.27,33.04,27.0,1839.0,392.0,1302.0,404.0,3.55,214600.0,NEAR OCEAN,15266
-117.13,32.7,35.0,1179.0,344.0,1372.0,330.0,1.9509,70200.0,NEAR OCEAN,14277
-117.1,32.58,29.0,1061.0,202.0,759.0,206.0,4.8646,136800.0,NEAR OCEAN,14767
-122.45,40.46,16.0,2734.0,501.0,1413.0,484.0,2.8085,105700.0,INLAND,18788
-118.18,33.78,52.0,1180.0,381.0,1046.0,332.0,1.5603,162500.0,NEAR OCEAN,8244
-120.86,37.4,17.0,3511.0,636.0,1904.0,617.0,3.1111,113900.0,INLAND,9548
-122.18,37.71,45.0,726.0,147.0,519.0,135.0,3.375,157500.0,NEAR BAY,624
-118.63,34.21,31.0,3952.0,647.0,1762.0,588.0,5.5709,244800.0,<1H OCEAN,3951
-121.47,38.57,50.0,3233.0,968.0,1223.0,837.0,1.2041,168100.0,INLAND,12494
-117.28,32.84,21.0,2455.0,660.0,1015.0,597.0,3.7596,381300.0,NEAR OCEAN,14461
-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,260300.0,NEAR BAY,15868
-119.71,36.88,17.0,2236.0,315.0,992.0,312.0,6.9405,165200.0,INLAND,2314
-117.91,33.61,36.0,3082.0,455.0,771.0,365.0,11.216,500001.0,<1H OCEAN,10745
-121.99,37.56,20.0,6462.0,1294.0,3288.0,1235.0,4.3393,231200.0,<1H OCEAN,881
-118.07,33.79,26.0,4422.0,624.0,1936.0,625.0,6.4288,320700.0,<1H OCEAN,11614
-119.96,38.93,22.0,2731.0,632.0,1215.0,483.0,2.83,110500.0,INLAND,1878
-118.96,35.37,41.0,1463.0,339.0,1066.0,318.0,1.7467,52400.0,INLAND,2873
-117.62,33.43,24.0,1296.0,384.0,850.0,367.0,2.7545,231300.0,NEAR OCEAN,10433
-121.77,39.66,20.0,3759.0,,1705.0,600.0,4.712,158600.0,INLAND,1097
-117.71,33.62,22.0,2520.0,387.0,1338.0,391.0,5.8898,242800.0,<1H OCEAN,10561
-118.13,34.16,52.0,1787.0,427.0,1107.0,410.0,2.5664,215000.0,<1H OCEAN,6664
-118.29,34.18,52.0,1602.0,265.0,667.0,251.0,5.049,323500.0,<1H OCEAN,5756
-121.88,37.25,24.0,968.0,240.0,631.0,250.0,2.8636,240300.0,<1H OCEAN,17653
-117.95,33.81,33.0,1724.0,291.0,943.0,285.0,5.118,195200.0,<1H OCEAN,11240
-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,240000.0,INLAND,12911
-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,60600.0,INLAND,12793
-119.67,36.33,19.0,1241.0,244.0,850.0,237.0,2.9375,81700.0,INLAND,3219
-119.85,37.1,8.0,828.0,168.0,413.0,146.0,3.375,80700.0,INLAND,9207
-121.29,37.92,12.0,1096.0,240.0,1175.0,278.0,3.1053,73100.0,INLAND,16286
-122.7,38.44,45.0,883.0,202.0,401.0,194.0,3.2845,178300.0,<1H OCEAN,19196
-117.94,34.05,34.0,1519.0,304.0,1262.0,300.0,3.3409,161200.0,<1H OCEAN,6268
-114.6,33.62,16.0,3741.0,801.0,2434.0,824.0,2.6797,86500.0,INLAND,12456
-118.04,33.95,35.0,1945.0,357.0,1227.0,359.0,5.2162,171900.0,<1H OCEAN,7044
-122.57,39.9,15.0,3873.0,810.0,1697.0,627.0,2.4555,55600.0,INLAND,19741
-117.24,33.19,19.0,1569.0,351.0,1035.0,352.0,2.9191,159400.0,<1H OCEAN,15446
-118.13,33.8,36.0,1026.0,182.0,505.0,176.0,4.3438,233600.0,<1H OCEAN,8165
-121.23,37.79,23.0,1985.0,424.0,1198.0,389.0,2.7734,116800.0,INLAND,16543
-122.07,37.91,33.0,1550.0,277.0,638.0,254.0,3.6833,292500.0,NEAR BAY,1522
-118.05,33.99,42.0,2480.0,401.0,1085.0,438.0,5.193,263400.0,<1H OCEAN,6960
-120.84,37.49,25.0,2383.0,576.0,1234.0,583.0,1.4529,86100.0,INLAND,19663
-117.17,32.82,24.0,1623.0,417.0,911.0,397.0,2.7401,198100.0,NEAR OCEAN,14591
-117.82,33.77,32.0,2308.0,301.0,967.0,320.0,7.0565,324600.0,<1H OCEAN,11011
-117.37,33.97,38.0,1156.0,241.0,877.0,200.0,1.4514,79900.0,INLAND,11889
-118.33,34.2,23.0,7179.0,1985.0,4757.0,1924.0,3.1051,206500.0,<1H OCEAN,5844
-122.45,37.77,52.0,3188.0,708.0,1526.0,664.0,3.3068,500001.0,NEAR BAY,15750
-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,187300.0,<1H OCEAN,12204
-121.32,37.95,36.0,747.0,189.0,338.0,145.0,1.7885,62100.0,INLAND,16216
-122.26,38.28,24.0,2831.0,502.0,1462.0,503.0,4.5,158300.0,NEAR BAY,9901
-122.36,40.69,32.0,3611.0,772.0,2060.0,759.0,1.7427,60600.0,INLAND,18754
-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,154200.0,<1H OCEAN,15507
-118.42,34.04,51.0,1975.0,348.0,771.0,357.0,6.626,500001.0,<1H OCEAN,5363
-121.04,39.0,21.0,4059.0,730.0,1874.0,693.0,4.8051,174300.0,INLAND,11826
-119.69,36.85,20.0,2655.0,432.0,1081.0,379.0,4.5398,143100.0,INLAND,2316
-117.62,34.15,16.0,13556.0,1704.0,5669.0,1668.0,6.5138,311500.0,INLAND,13378
-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,162500.0,INLAND,16423
-117.92,34.08,36.0,1285.0,228.0,679.0,231.0,3.8705,191900.0,<1H OCEAN,6170
-117.46,33.92,21.0,713.0,142.0,476.0,142.0,3.5208,121100.0,INLAND,12031
-120.61,37.03,34.0,1841.0,354.0,1019.0,356.0,1.7841,67500.0,INLAND,9652
-122.44,37.66,36.0,1447.0,276.0,799.0,275.0,4.7639,265600.0,NEAR OCEAN,16798
-117.99,33.87,16.0,1689.0,499.0,1260.0,453.0,3.1205,174000.0,<1H OCEAN,11689
-118.22,34.63,4.0,14348.0,2145.0,5839.0,1806.0,5.3799,222400.0,INLAND,9114
-118.99,35.32,35.0,1576.0,405.0,870.0,282.0,1.6575,59500.0,INLAND,2990
-115.73,32.8,44.0,472.0,81.0,206.0,57.0,2.2083,93800.0,INLAND,2710
-117.16,34.9,16.0,1579.0,327.0,934.0,298.0,2.7305,73800.0,INLAND,13990
-119.21,34.26,31.0,224.0,88.0,326.0,88.0,2.375,55000.0,NEAR OCEAN,20192
-124.08,40.99,18.0,3297.0,662.0,1554.0,578.0,2.6847,111300.0,NEAR OCEAN,2613
-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,302400.0,<1H OCEAN,10584
-124.16,40.78,46.0,1975.0,346.0,791.0,349.0,3.8,81800.0,NEAR OCEAN,2566
-117.64,34.05,27.0,1407.0,362.0,1684.0,350.0,2.1944,95700.0,INLAND,13345
-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,5.997000000000001,228700.0,<1H OCEAN,3388
-120.71,37.39,40.0,680.0,160.0,785.0,175.0,2.6058,72700.0,INLAND,9539
-120.44,34.96,30.0,1685.0,315.0,1290.0,368.0,3.4722,112500.0,<1H OCEAN,17391
-121.86,37.34,40.0,2277.0,508.0,1718.0,434.0,3.0089,185200.0,<1H OCEAN,17552
-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,101400.0,INLAND,3175
-122.06,37.34,13.0,2057.0,466.0,790.0,436.0,5.0081,288300.0,<1H OCEAN,18094
-118.25,33.99,41.0,1486.0,509.0,2312.0,541.0,1.3963,92900.0,<1H OCEAN,7277
-122.3,37.55,35.0,3675.0,735.0,1930.0,715.0,3.9833,342800.0,NEAR OCEAN,16970
-118.09,33.89,42.0,1150.0,215.0,708.0,204.0,3.6875,171500.0,<1H OCEAN,7805
-119.06,36.07,20.0,2683.0,553.0,1497.0,548.0,1.7031,64600.0,INLAND,20024
-117.3,34.52,34.0,4493.0,838.0,2335.0,779.0,3.1635,74300.0,INLAND,13849
-122.42,37.77,52.0,1176.0,493.0,1136.0,436.0,1.375,312500.0,NEAR BAY,15792
-118.19,34.12,41.0,2591.0,682.0,2366.0,583.0,2.3071,146400.0,<1H OCEAN,4143
-122.1,37.66,37.0,901.0,191.0,599.0,206.0,3.7303,149700.0,NEAR BAY,764
-117.11,32.67,43.0,515.0,146.0,445.0,140.0,1.6094,93000.0,NEAR OCEAN,14819
-117.23,34.15,17.0,5036.0,817.0,2084.0,833.0,4.6445,137200.0,INLAND,13681
-117.74,34.06,4.0,1391.0,506.0,727.0,369.0,1.4722,137500.0,INLAND,6344
-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,500001.0,NEAR OCEAN,20163
-119.03,35.38,52.0,1695.0,290.0,540.0,260.0,2.7312,147100.0,INLAND,2906
-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,3.3444,183900.0,<1H OCEAN,15465
-118.31,34.02,52.0,1173.0,284.0,814.0,295.0,2.45,111400.0,<1H OCEAN,4846
-118.29,34.03,29.0,3544.0,1384.0,3323.0,1213.0,1.0219,258300.0,<1H OCEAN,4840
-122.06,37.32,30.0,3033.0,540.0,1440.0,507.0,6.2182,380800.0,<1H OCEAN,18084
-118.46,34.07,43.0,2511.0,456.0,808.0,407.0,6.7703,500001.0,<1H OCEAN,5303
-121.99,38.34,13.0,3252.0,610.0,1915.0,631.0,4.2137,151700.0,INLAND,19025
-117.88,33.74,19.0,2261.0,642.0,3545.0,635.0,2.5224,148500.0,<1H OCEAN,10945
-117.02,32.73,22.0,5201.0,865.0,3280.0,817.0,4.7952,141400.0,NEAR OCEAN,14989
-122.12,38.01,42.0,2225.0,367.0,864.0,381.0,4.1189,172400.0,NEAR BAY,1376
-122.47,37.71,37.0,1046.0,251.0,822.0,239.0,3.5,224400.0,NEAR OCEAN,16754
-118.61,34.23,26.0,3727.0,572.0,1724.0,530.0,6.1419,327300.0,<1H OCEAN,3552
-124.13,40.62,43.0,2131.0,399.0,910.0,389.0,2.5804,92100.0,NEAR OCEAN,2634
-118.09,34.02,33.0,4853.0,1105.0,2855.0,1006.0,3.2622,208600.0,<1H OCEAN,7128
-122.7,38.44,42.0,709.0,182.0,547.0,172.0,2.1912,165000.0,<1H OCEAN,19199
-119.61,36.59,10.0,2842.0,620.0,1443.0,576.0,2.2727,92700.0,INLAND,2439
-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,275000.0,<1H OCEAN,10382
-118.18,33.77,41.0,2048.0,601.0,852.0,533.0,2.5726,193800.0,NEAR OCEAN,8265
-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,175000.0,<1H OCEAN,19295
-117.41,34.09,21.0,3300.0,587.0,1896.0,572.0,3.6466,130600.0,INLAND,13451
